,LTV_M,Purpose_M,Coop_M,Product_M,Occup_M,Back_M,BoCreditScor_M,PropType_M,Year,Bank,MortDate,Assigned_ID,Portfolio_Worthy
37942,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125942,1
37943,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2125943,0
37944,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125944,1
37945,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125945,0
37946,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125946,0
37947,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125947,1
37948,0.13,1.61,1.0,0.879,1.304,1.431,0.743,1.0,2017,Indianapolis,2017,2125948,0
37949,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125949,1
37950,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125950,0
37951,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2125951,1
37952,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Indianapolis,2017,2125952,1
37953,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2125953,1
37954,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2125954,1
37955,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2125955,0
37956,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Indianapolis,2017,2125956,1
37957,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2125957,0
37958,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125958,1
37959,0.127,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125959,1
37960,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2125960,0
37961,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2125961,1
37962,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125962,1
37963,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2125963,0
37964,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125964,0
37965,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125965,1
37966,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2125966,1
37967,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125967,1
37968,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125968,0
37969,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125969,1
37970,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125970,1
37971,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125971,0
37972,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125972,1
37973,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.146,2017,Indianapolis,2017,2125973,1
37974,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2125974,0
37975,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125975,1
37976,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2125976,1
37977,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125977,1
37978,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2125978,1
37979,0.127,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2125979,1
37980,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2125980,1
37981,0.13,1.0,1.0,0.879,1.304,2.02,0.743,1.0,2017,Indianapolis,2017,2125981,1
37982,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2125982,1
37983,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125983,1
37984,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125984,0
37985,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125985,1
37986,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2125986,1
37987,0.13,1.0,1.0,0.879,1.304,1.0,0.743,1.0,2017,Indianapolis,2017,2125987,1
37988,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125988,1
37989,0.13,1.0,1.0,0.879,1.304,1.0,1.76,1.0,2017,Indianapolis,2017,2125989,1
37990,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2125990,0
37991,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125991,1
37992,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125992,1
37993,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125993,1
37994,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2125994,1
37995,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2125995,1
37996,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.146,2017,Indianapolis,2017,2125996,1
37997,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2125997,1
37998,0.13,1.0,1.0,0.879,1.0,2.345,4.81,1.0,2017,Indianapolis,2017,2125998,1
37999,0.13,1.0,1.0,0.879,1.0,2.345,1.76,1.0,2017,Indianapolis,2017,2125999,1
38000,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126000,1
38001,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126001,0
38002,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126002,1
38003,0.13,1.0,1.0,0.879,1.0,1.431,4.81,1.93,2017,Indianapolis,2017,2126003,1
38004,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Indianapolis,2017,2126004,1
38005,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126005,1
38006,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126006,1
38007,0.127,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2126007,0
38008,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126008,1
38009,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126009,1
38010,0.13,1.0,1.0,0.879,1.0,2.019,4.81,1.0,2017,Indianapolis,2017,2126010,1
38011,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.0,2017,Indianapolis,2017,2126011,1
38012,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126012,1
38013,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126013,1
38014,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126014,0
38015,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126015,1
38016,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126016,0
38017,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126017,1
38018,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126018,1
38019,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126019,1
38020,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126020,1
38021,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126021,0
38022,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126022,1
38023,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126023,1
38024,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126024,0
38025,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126025,1
38026,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126026,1
38027,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126027,0
38028,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126028,1
38029,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126029,0
38030,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126030,1
38031,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126031,0
38032,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126032,1
38033,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126033,0
38034,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126034,0
38035,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126035,1
38036,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126036,1
38037,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.146,2017,Indianapolis,2017,2126037,1
38038,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126038,1
38039,0.127,1.61,1.0,0.879,1.0,1.431,2.85,1.0,2017,Indianapolis,2017,2126039,0
38040,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2126040,1
38041,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126041,1
38042,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126042,1
38043,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126043,1
38044,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126044,1
38045,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126045,1
38046,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126046,0
38047,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126047,1
38048,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126048,1
38049,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126049,1
38050,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126050,1
38051,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126051,1
38052,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126052,1
38053,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126053,0
38054,0.13,1.61,1.0,0.879,1.0,1.431,2.85,1.0,2017,Indianapolis,2017,2126054,0
38055,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126055,1
38056,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126056,1
38057,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126057,1
38058,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126058,1
38059,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2126059,1
38060,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.146,2017,Indianapolis,2017,2126060,0
38061,0.13,1.0,1.0,0.879,1.0,2.02,2.85,1.0,2017,Indianapolis,2017,2126061,1
38062,0.13,1.0,1.0,0.879,1.304,1.431,0.743,1.0,2017,Indianapolis,2017,2126062,1
38063,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126063,1
38064,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126064,0
38065,0.127,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126065,1
38066,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126066,1
38067,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126067,1
38068,0.127,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126068,0
38069,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126069,1
38070,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126070,0
38071,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126071,0
38072,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126072,1
38073,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126073,1
38074,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126074,0
38075,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126075,0
38076,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126076,1
38077,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126077,1
38078,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126078,1
38079,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126079,1
38080,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126080,0
38081,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126081,1
38082,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126082,0
38083,0.13,1.0,1.0,0.879,1.0,1.431,2.85,1.146,2017,Indianapolis,2017,2126083,1
38084,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126084,0
38085,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126085,1
38086,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126086,1
38087,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126087,0
38088,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126088,1
38089,0.13,1.0,1.0,0.879,1.0,2.02,7.426,1.0,2017,Indianapolis,2017,2126089,1
38090,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126090,1
38091,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126091,1
38092,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126092,1
38093,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126093,1
38094,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126094,1
38095,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126095,1
38096,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126096,1
38097,0.127,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126097,0
38098,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126098,0
38099,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126099,1
38100,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126100,0
38101,0.127,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126101,0
38102,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126102,0
38103,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126103,1
38104,0.13,1.0,1.0,0.879,1.304,1.431,2.85,1.0,2017,Indianapolis,2017,2126104,1
38105,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126105,1
38106,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2126106,1
38107,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126107,1
38108,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2126108,1
38109,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126109,1
38110,0.13,1.0,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126110,1
38111,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126111,1
38112,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126112,0
38113,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126113,0
38114,0.13,1.0,1.0,0.879,1.0,2.345,0.743,1.146,2017,Indianapolis,2017,2126114,1
38115,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126115,1
38116,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126116,1
38117,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126117,1
38118,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126118,1
38119,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126119,0
38120,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126120,0
38121,0.13,1.61,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126121,1
38122,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126122,0
38123,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126123,0
38124,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126124,0
38125,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2126125,0
38126,0.127,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126126,0
38127,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126127,1
38128,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126128,1
38129,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126129,1
38130,0.13,1.0,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2126130,1
38131,0.13,1.0,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126131,1
38132,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126132,1
38133,0.13,1.0,1.0,0.879,1.304,1.431,0.743,1.0,2017,Indianapolis,2017,2126133,1
38134,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126134,1
38135,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126135,0
38136,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126136,0
38137,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126137,1
38138,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126138,1
38139,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126139,1
38140,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126140,0
38141,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126141,1
38142,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126142,1
38143,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126143,1
38144,0.13,1.0,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126144,1
38145,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126145,1
38146,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126146,0
38147,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126147,0
38148,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126148,0
38149,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126149,1
38150,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2126150,0
38151,0.13,1.0,1.0,0.879,1.304,1.0,0.743,1.0,2017,Indianapolis,2017,2126151,1
38152,0.13,1.0,1.0,0.879,1.0,2.019,2.85,1.0,2017,Indianapolis,2017,2126152,1
38153,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126153,0
38154,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126154,1
38155,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2126155,1
38156,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126156,1
38157,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126157,1
38158,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126158,1
38159,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126159,1
38160,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126160,1
38161,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126161,1
38162,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126162,0
38163,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126163,1
38164,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126164,0
38165,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126165,0
38166,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126166,1
38167,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126167,1
38168,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126168,0
38169,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2126169,1
38170,0.13,1.61,1.0,0.879,1.0,2.02,1.76,1.0,2017,Indianapolis,2017,2126170,1
38171,0.13,1.0,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126171,1
38172,0.13,1.0,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126172,1
38173,0.13,1.61,1.0,0.879,1.0,1.0,2.85,1.0,2017,Indianapolis,2017,2126173,0
38174,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.146,2017,Indianapolis,2017,2126174,1
38175,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126175,0
38176,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126176,1
38177,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126177,0
38178,0.13,1.61,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126178,1
38179,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126179,0
38180,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126180,0
38181,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126181,0
38182,0.13,1.0,1.0,0.879,1.0,2.019,1.76,1.0,2017,Indianapolis,2017,2126182,1
38183,0.13,1.61,1.0,0.879,1.0,2.02,0.743,1.0,2017,Indianapolis,2017,2126183,1
38184,0.127,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126184,0
38185,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126185,1
38186,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126186,0
38187,0.13,1.61,1.0,0.879,1.0,1.0,1.76,1.0,2017,Indianapolis,2017,2126187,0
38188,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126188,1
38189,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126189,1
38190,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126190,1
38191,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126191,1
38192,0.13,1.0,1.0,0.879,1.0,2.019,0.743,1.0,2017,Indianapolis,2017,2126192,1
38193,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126193,0
38194,0.13,1.61,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126194,0
38195,0.13,1.61,1.0,0.879,1.0,1.431,0.743,1.0,2017,Indianapolis,2017,2126195,0
38196,0.127,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126196,1
38197,0.13,1.0,1.0,0.879,1.0,1.0,0.743,1.0,2017,Indianapolis,2017,2126197,1
38198,0.13,1.61,1.0,0.879,1.0,1.431,1.76,1.0,2017,Indianapolis,2017,2126198,0
